dolum_id,dolum_baslangic,dolum_bitis,istasyon_kodu,tank_no,akaryakit_turu,dolum_oncesi_hacim,dolum_sonrasi_hacim,dolum_brut,dolum_net,sicaklik,merkeze_gelis_tarihi
1029,2026-01-17 20:07:00,2026-01-17 20:18:00,IST_008,3,Motorin(Excellium),4572.84,12179.79,7693.19,7606.95,28.34,2026-01-17 22:30:00
1030,2026-01-19 15:07:00,2026-01-19 15:25:00,IST_008,1,Motorin(Excellium),3484.76,11118.15,7688.77,7633.39,,2026-01-19 17:30:00
1031,2026-01-20 13:32:00,2026-01-20 13:47:00,IST_008,3,Motorin(Excellium),4061.52,8983.12,4956.47,4921.6,23.37,
1032,2026-01-20 23:03:00,2026-01-20 23:20:00,IST_008,1,Motorin(Excellium),4423.39,12256.18,7922.16,7832.79,28.43,
1033,2026-01-21 13:05:00,2026-01-21 13:20:00,IST_008,2,KB 95 Oktan Excellium,1429.73,5944.76,4565.97,4515.03,24.3,2026-01-21 14:30:00
1034,2026-01-22 14:30:00,2026-01-22 14:53:00,IST_008,3,Motorin(Excellium),3896.15,11413.14,7575.76,7516.99,24.24,2026-01-22 19:00:00
1035,2026-01-22 18:31:00,2026-01-22 18:52:00,IST_008,1,Motorin(Excellium),3914.99,11637.01,7822.79,7722.02,30.34,2026-01-23 02:00:00
1036,2026-01-24 16:32:00,2026-01-24 16:53:00,IST_008,1,Motorin(Excellium),4629.67,14523.11,9989.88,9893.44,26.49,2026-01-24 20:00:00
1037,2026-01-25 13:30:00,2026-01-25 13:51:00,IST_008,3,Motorin(Excellium),3354.68,10834.78,7513.68,7480.1,20.32,2026-01-25 17:00:00
1038,2026-01-25 15:02:00,2026-01-25 15:28:00,IST_008,2,KB 95 Oktan Excellium,1376.58,5707.45,4374.18,4330.87,23.25,2026-01-25 21:30:00
1039,2026-01-26 12:33:00,2026-01-26 12:52:00,IST_008,1,Motorin(Excellium),6090.68,16050.5,10074.18,9959.82,28.51,2026-01-26 20:00:00
1040,2026-01-27 23:35:00,2026-01-27 23:56:00,IST_008,3,Motorin(Excellium),4119.71,12031.08,7997.06,7911.37,27.76,2026-01-28 05:00:00
1041,2026-01-28 16:32:00,2026-01-28 16:49:00,IST_008,1,Motorin(Excellium),6005.31,10654.19,4685.28,4648.88,,2026-01-29 00:00:00
1042,2026-01-29 14:38:00,2026-01-29 14:51:00,IST_008,2,KB 95 Oktan Excellium,717.72,5628.86,4954.73,4911.14,22.33,2026-01-29 18:00:00
1043,2026-01-29 16:02:00,2026-01-29 16:21:00,IST_008,1,Motorin(Excellium),5712.78,10660.52,5001.11,4947.74,27.7,2026-01-29 23:30:00
1044,2026-01-30 18:30:00,2026-01-30 18:47:00,IST_008,1,Motorin(Excellium),4999.17,14230.77,9323.26,9231.6,26.7,2026-01-30 21:00:00
1045,2026-01-30 20:36:00,2026-01-30 20:53:00,IST_008,3,Motorin(Excellium),4722.42,16767.96,12203.85,12045.54,30.44,
1046,2026-02-01 13:07:00,2026-02-01 13:26:00,IST_008,2,KB 95 Oktan Excellium,,6010.24,4245.58,4213.86,21.23,2026-02-01 14:30:00
1047,2026-02-01 20:06:00,2026-02-01 20:28:00,IST_008,1,Motorin(Excellium),4582.11,14543.76,10081.6,9961.65,29.16,2026-02-02 01:30:00
1048,2026-02-04 15:10:00,2026-02-04 15:16:00,IST_008,1,Motorin(Excellium),3740.03,11208.7,7524.94,7468.67,23.9,2026-02-04 20:30:00
1049,2026-02-05 11:41:00,2026-02-05 11:58:00,IST_008,3,Motorin(Excellium),,8770.97,4747.95,4695.06,28.26,2026-02-05 15:00:00
1050,2026-02-05 16:37:00,2026-02-05 16:54:00,IST_008,2,KB 95 Oktan Excellium,1696.83,5930.2,4296.67,4233.37,27.28,2026-02-05 22:00:00
1051,2026-02-06 01:06:00,2026-02-06 01:19:00,IST_008,1,Motorin(Excellium),3887.5,8614.74,4771.95,4727.24,26.15,
1052,2026-02-06 18:06:00,2026-02-06 18:18:00,IST_008,3,Motorin(Excellium),5230.17,15155.14,10039.73,9924.97,28.61,2026-02-06 23:30:00
1053,2026-02-06 23:31:00,2026-02-06 23:53:00,IST_008,1,Motorin(Excellium),4927.15,14898.3,10081.49,9971.15,28.03,2026-02-07 01:00:00
1054,2026-02-08 22:09:00,2026-02-08 22:17:00,IST_008,1,Motorin(Excellium),4699.26,14015.24,9418.01,9315.98,27.9,
1055,2026-02-09 16:07:00,2026-02-09 16:23:00,IST_008,2,KB 95 Oktan Excellium,1049.86,5743.42,4742.75,4693.56,23.64,2026-02-09 23:30:00
1056,2026-02-10 20:08:00,2026-02-10 20:19:00,IST_008,1,Motorin(Excellium),5586.11,18268.28,12813.97,12682.17,27.25,2026-02-10 23:30:00
1057,2026-02-11 11:09:00,2026-02-11 11:15:00,IST_008,3,Motorin(Excellium),3807.43,13113.99,9389.02,9306.56,25.46,2026-02-11 17:30:00
1058,2026-02-13 14:35:00,2026-02-13 14:55:00,IST_008,2,KB 95 Oktan Excellium,1061.77,5431.77,4397.7,4370.0,20.25,2026-02-13 20:00:00
1059,2026-02-13 20:03:00,2026-02-13 20:16:00,IST_008,1,Motorin(Excellium),,14863.11,9339.1,9259.72,25.12,2026-02-13 22:30:00
1060,2026-02-14 18:39:00,2026-02-14 18:45:00,IST_008,3,Motorin(Excellium),4590.76,16623.03,12131.31,12032.27,24.72,2026-02-15 00:00:00
1061,2026-02-16 10:31:00,2026-02-16 10:48:00,IST_008,1,Motorin(Excellium),4991.17,17167.39,12294.88,12176.22,26.49,
1062,2026-02-16 21:11:00,2026-02-16 21:16:00,IST_008,2,KB 95 Oktan Excellium,1641.57,5857.49,4269.01,4215.92,25.36,2026-02-16 23:30:00
1063,2026-02-18 19:32:00,2026-02-18 19:55:00,IST_008,3,Motorin(Excellium),4603.86,12057.39,7505.79,7453.53,23.29,
1064,2026-02-18 23:04:00,2026-02-18 23:28:00,IST_008,1,Motorin(Excellium),3830.5,15908.98,12174.49,12078.48,24.39,2026-02-19 04:30:00
1065,2026-02-20 16:31:00,2026-02-20 16:55:00,IST_008,2,KB 95 Oktan Excellium,1178.37,5453.57,4326.52,4275.2,24.88,2026-02-20 23:00:00
1066,2026-02-21 16:32:00,2026-02-21 16:52:00,IST_008,1,Motorin(Excellium),2018.44,6746.32,4770.98,4727.88,25.76,2026-02-21 23:00:00
1067,2026-02-21 23:37:00,2026-02-21 23:53:00,IST_008,3,Motorin(Excellium),4546.94,16749.41,12315.63,12202.47,25.94,2026-02-22 01:00:00
1068,2026-02-22 17:39:00,2026-02-22 17:48:00,IST_008,1,Motorin(Excellium),2743.0,7366.37,4664.48,4623.37,25.49,2026-02-22 19:00:00
1069,2026-02-23 15:36:00,2026-02-23 15:48:00,IST_008,1,Motorin(Excellium),3847.74,13775.58,10020.21,9927.84,25.97,2026-02-23 17:00:00
1070,2026-02-24 17:04:00,2026-02-24 17:21:00,IST_008,2,KB 95 Oktan Excellium,779.99,5260.44,4542.56,4480.45,26.39,2026-02-25 00:30:00
1071,2026-02-25 18:05:00,2026-02-25 18:15:00,IST_008,1,Motorin(Excellium),3856.94,8653.24,4844.31,4796.3,26.8,2026-02-26 00:30:00
1072,2026-02-26 14:04:00,2026-02-26 14:26:00,IST_008,1,Motorin(Excellium),4954.71,12460.4,7556.46,7505.69,,2026-02-26 21:30:00
1073,2026-02-26 14:41:00,2026-02-26 14:57:00,IST_008,3,Motorin(Excellium),,17149.96,12126.79,12035.13,,
1074,2026-02-27 13:37:00,2026-02-27 13:48:00,IST_008,2,KB 95 Oktan Excellium,1455.69,5753.83,4346.38,4298.14,24.25,2026-02-27 21:00:00
1075,2026-02-28 14:31:00,2026-02-28 14:48:00,IST_008,1,Motorin(Excellium),4084.39,9002.33,4937.9,4917.94,19.81,2026-02-28 17:00:00
1076,2026-03-01 12:02:00,2026-03-01 12:21:00,IST_008,1,Motorin(Excellium),5203.22,14815.11,9673.39,9611.89,22.57,2026-03-01 17:30:00
1077,2026-03-02 20:09:00,2026-03-02 20:26:00,IST_008,2,KB 95 Oktan Excellium,1719.25,5923.57,4250.22,4204.32,24.0,2026-03-02 22:30:00
1078,2026-03-03 16:09:00,2026-03-03 16:16:00,IST_008,3,Motorin(Excellium),3953.13,8662.43,4729.81,4709.3,20.16,2026-03-03 21:30:00
1079,2026-03-03 17:00:00,2026-03-03 17:23:00,IST_008,1,Motorin(Excellium),4019.77,13529.79,9551.41,9510.02,20.16,2026-03-03 19:30:00
1080,2026-03-05 13:11:00,2026-03-05 13:25:00,IST_008,1,Motorin(Excellium),4614.91,16665.83,12139.31,12050.92,23.67,2026-03-05 18:30:00
1081,2026-03-05 17:08:00,2026-03-05 17:15:00,IST_008,3,Motorin(Excellium),4138.37,13527.59,9456.3,9389.22,23.45,2026-03-06 00:30:00
1082,2026-03-06 15:11:00,2026-03-06 15:19:00,IST_008,2,KB 95 Oktan Excellium,1294.45,5753.28,4484.77,4458.83,19.82,2026-03-06 20:30:00
1083,2026-03-07 23:04:00,2026-03-07 23:25:00,IST_008,1,Motorin(Excellium),4907.66,9527.78,4648.33,4620.12,22.23,2026-03-08 02:30:00
1084,2026-03-08 15:09:00,2026-03-08 15:21:00,IST_008,3,Motorin(Excellium),5297.86,12785.39,7509.96,7487.53,18.56,2026-03-08 16:30:00
1085,2026-03-08 21:30:00,2026-03-08 21:47:00,IST_008,1,Motorin(Excellium),4649.58,14609.54,10037.92,9959.96,24.25,
1086,2026-03-10 10:09:00,2026-03-10 10:19:00,IST_008,2,KB 95 Oktan Excellium,,5966.2,4382.39,4355.82,20.05,2026-03-10 11:30:00
1087,2026-03-11 13:32:00,2026-03-11 13:54:00,IST_008,1,Motorin(Excellium),3648.03,11526.19,7893.23,7878.16,17.27,2026-03-11 18:00:00
1088,2026-03-11 18:04:00,2026-03-11 18:25:00,IST_008,3,Motorin(Excellium),4442.18,16543.78,12199.61,12101.6,24.56,2026-03-12 00:30:00
1089,2026-03-12 14:35:00,2026-03-12 14:49:00,IST_008,1,Motorin(Excellium),5876.26,13794.08,7980.9,7917.82,24.41,2026-03-12 17:00:00
1090,2026-03-14 13:09:00,2026-03-14 13:22:00,IST_008,1,Motorin(Excellium),5230.86,17602.49,12372.56,12371.63,15.09,2026-03-14 17:30:00
1091,2026-03-14 16:30:00,2026-03-14 16:56:00,IST_008,2,KB 95 Oktan Excellium,1169.8,5545.61,4426.83,4375.81,24.6,2026-03-14 18:00:00
1092,2026-03-16 12:31:00,2026-03-16 12:48:00,IST_008,3,Motorin(Excellium),4728.91,9625.97,4908.27,4897.06,,
1093,2026-03-17 10:11:00,2026-03-17 10:25:00,IST_008,1,Motorin(Excellium),4735.7,9522.32,4821.79,4786.62,23.68,2026-03-17 13:30:00
1094,2026-03-17 14:10:00,2026-03-17 14:24:00,IST_008,2,KB 95 Oktan Excellium,1341.32,5800.56,4498.57,4459.24,22.29,2026-03-17 15:30:00
1095,2026-03-18 14:34:00,2026-03-18 14:51:00,IST_008,3,Motorin(Excellium),4461.97,14380.69,9989.37,9918.72,23.42,2026-03-18 17:00:00
1096,2026-03-18 16:33:00,2026-03-18 16:58:00,IST_008,1,Motorin(Excellium),4197.44,13940.26,9832.78,9742.82,25.89,2026-03-18 23:00:00
1097,2026-03-20 14:34:00,2026-03-20 14:48:00,IST_008,1,Motorin(Excellium),5221.65,14916.88,9733.82,9695.23,19.72,2026-03-20 19:00:00
1098,2026-03-21 13:33:00,2026-03-21 13:53:00,IST_008,2,KB 95 Oktan Excellium,1174.8,5487.44,4344.3,4312.64,21.07,2026-03-21 17:00:00
1099,2026-03-22 12:03:00,2026-03-22 12:21:00,IST_008,3,Motorin(Excellium),3225.61,12485.66,9335.35,9260.05,24.6,2026-03-22 15:30:00
1100,2026-03-22 14:38:00,2026-03-22 14:52:00,IST_008,1,Motorin(Excellium),5979.78,17966.84,12076.26,11987.06,23.79,2026-03-22 18:00:00
1101,2026-03-24 21:02:00,2026-03-24 21:23:00,IST_008,2,KB 95 Oktan Excellium,1141.76,5363.03,4274.99,4221.27,25.47,2026-03-24 23:30:00
1102,2026-03-25 11:02:00,2026-03-25 11:17:00,IST_008,1,Motorin(Excellium),4891.46,16891.13,12100.5,11999.67,24.92,2026-03-25 16:30:00
1103,2026-03-25 12:34:00,2026-03-25 12:54:00,IST_008,3,Motorin(Excellium),5077.85,13053.67,8040.86,7975.82,24.63,2026-03-25 18:00:00
1104,2026-03-28 10:30:00,2026-03-28 10:47:00,IST_008,1,Motorin(Excellium),3987.67,11804.73,7889.88,7817.06,25.99,2026-03-28 18:00:00
1105,2026-03-28 15:11:00,2026-03-28 15:15:00,IST_008,2,KB 95 Oktan Excellium,1370.88,5699.66,4385.64,4328.78,25.8,2026-03-28 21:30:00
1106,2026-03-28 20:06:00,2026-03-28 20:25:00,IST_008,3,Motorin(Excellium),4673.36,9525.17,4900.11,4851.81,26.73,2026-03-29 03:30:00
1107,2026-03-29 23:08:00,2026-03-29 23:25:00,IST_008,1,Motorin(Excellium),4505.15,17156.14,12710.1,12650.99,20.54,2026-03-30 02:30:00
1108,2026-03-30 20:09:00,2026-03-30 20:23:00,IST_008,3,Motorin(Excellium),4711.69,12678.4,8034.84,7966.71,25.09,2026-03-30 23:30:00
1109,2026-03-31 23:10:00,2026-03-31 23:21:00,IST_008,2,KB 95 Oktan Excellium,1590.28,5821.09,4276.93,4230.81,,2026-04-01 01:30:00
